"Symbol","Price1","Sector"
"SIE.DE",65.3708,"Diversified Machinery"
"SIE.DE",65.3998,"Diversified Machinery"
"SIE.DE",65.4386,"Diversified Machinery"
"SIE.DE",65.4483,"Diversified Machinery"
"SIE.DE",65.458,"Diversified Machinery"
"SIE.DE",65.4773,"Diversified Machinery"
"SIE.DE",65.4967,"Diversified Machinery"
"SIE.DE",65.5064,"Diversified Machinery"
"SIE.DE",65.5936,"Diversified Machinery"
"SIE.DE",65.6033,"Diversified Machinery"
"SIE.DE",65.613,"Diversified Machinery"
"SIE.DE",65.6324,"Diversified Machinery"
"SIE.DE",65.6808,"Diversified Machinery"
"SIE.DE",65.7971,"Diversified Machinery"
"SIE.DE",65.8165,"Diversified Machinery"
"SIE.DE",65.894,"Diversified Machinery"
"SIE.DE",65.9231,"Diversified Machinery"
"SIE.DE",65.9328,"Diversified Machinery"
"SIE.DE",65.9425,"Diversified Machinery"
"SIE.DE",65.9909,"Diversified Machinery"
"SIE.DE",66.0103,"Diversified Machinery"
"SIE.DE",66.0297,"Diversified Machinery"
"SIE.DE",66.1363,"Diversified Machinery"
"SIE.DE",66.146,"Diversified Machinery"
"SIE.DE",66.1557,"Diversified Machinery"
"SIE.DE",66.175,"Diversified Machinery"
"SIE.DE",66.1847,"Diversified Machinery"
"SIE.DE",66.2041,"Diversified Machinery"
"SIE.DE",66.2235,"Diversified Machinery"
"SIE.DE",66.2623,"Diversified Machinery"
"SIE.DE",66.3204,"Diversified Machinery"
"SIE.DE",66.3301,"Diversified Machinery"
"SIE.DE",66.4367,"Diversified Machinery"
"SIE.DE",66.4464,"Diversified Machinery"
"SIE.DE",66.4561,"Diversified Machinery"
"SIE.DE",66.4754,"Diversified Machinery"
"SIE.DE",66.4851,"Diversified Machinery"
"SIE.DE",66.5239,"Diversified Machinery"
"SIE.DE",66.5433,"Diversified Machinery"
"SIE.DE",66.6499,"Diversified Machinery"
"SIE.DE",66.708,"Diversified Machinery"
"SIE.DE",66.7468,"Diversified Machinery"
"SIE.DE",66.7662,"Diversified Machinery"
"SIE.DE",66.8146,"Diversified Machinery"
"SIE.DE",66.8437,"Diversified Machinery"
"SIE.DE",66.8631,"Diversified Machinery"
"SIE.DE",66.9406,"Diversified Machinery"
"SIE.DE",66.96,"Diversified Machinery"
"SIE.DE",66.989,"Diversified Machinery"
"SIE.DE",66.9987,"Diversified Machinery"
"SIE.DE",67.0084,"Diversified Machinery"
"SIE.DE",67.0472,"Diversified Machinery"
"SIE.DE",67.0569,"Diversified Machinery"
"SIE.DE",67.0859,"Diversified Machinery"
"SIE.DE",67.1731,"Diversified Machinery"
"SIE.DE",67.2119,"Diversified Machinery"
"SIE.DE",67.2216,"Diversified Machinery"
"SIE.DE",67.3088,"Diversified Machinery"
"SIE.DE",67.3863,"Diversified Machinery"
"SIE.DE",67.4832,"Diversified Machinery"
"SIE.DE",67.4929,"Diversified Machinery"
"SIE.DE",67.5123,"Diversified Machinery"
"SIE.DE",67.5608,"Diversified Machinery"
"SIE.DE",67.6189,"Diversified Machinery"
"SIE.DE",67.6286,"Diversified Machinery"
"SIE.DE",67.648,"Diversified Machinery"
"SIE.DE",67.6964,"Diversified Machinery"
"SIE.DE",67.7933,"Diversified Machinery"
"SIE.DE",67.803,"Diversified Machinery"
"SIE.DE",67.8321,"Diversified Machinery"
"SIE.DE",67.9096,"Diversified Machinery"
"SIE.DE",67.9484,"Diversified Machinery"
"SIE.DE",68.0259,"Diversified Machinery"
"SIE.DE",68.0453,"Diversified Machinery"
"SIE.DE",68.1228,"Diversified Machinery"
"SIE.DE",68.1325,"Diversified Machinery"
"SIE.DE",68.1422,"Diversified Machinery"
"SIE.DE",68.1712,"Diversified Machinery"
"SIE.DE",68.1906,"Diversified Machinery"
"SIE.DE",68.2391,"Diversified Machinery"
"SIE.DE",68.2682,"Diversified Machinery"
"SIE.DE",68.3166,"Diversified Machinery"
"SIE.DE",68.3263,"Diversified Machinery"
"SIE.DE",68.336,"Diversified Machinery"
"SIE.DE",68.3457,"Diversified Machinery"
"SIE.DE",68.3747,"Diversified Machinery"
"SIE.DE",68.3941,"Diversified Machinery"
"SIE.DE",68.491,"Diversified Machinery"
"SIE.DE",68.5201,"Diversified Machinery"
"SIE.DE",68.5492,"Diversified Machinery"
"SIE.DE",68.5686,"Diversified Machinery"
"SIE.DE",68.5782,"Diversified Machinery"
"SIE.DE",68.5976,"Diversified Machinery"
"SIE.DE",68.617,"Diversified Machinery"
"SIE.DE",68.6461,"Diversified Machinery"
"SIE.DE",68.6848,"Diversified Machinery"
"SIE.DE",68.6945,"Diversified Machinery"
"SIE.DE",68.743,"Diversified Machinery"
"SIE.DE",68.7527,"Diversified Machinery"
"SIE.DE",68.8011,"Diversified Machinery"
"SIE.DE",68.8108,"Diversified Machinery"
"SIE.DE",68.8496,"Diversified Machinery"
"SIE.DE",68.898,"Diversified Machinery"
"SIE.DE",68.9077,"Diversified Machinery"
"SIE.DE",68.9271,"Diversified Machinery"
"SIE.DE",68.9368,"Diversified Machinery"
"SIE.DE",68.9465,"Diversified Machinery"
"SIE.DE",69.0337,"Diversified Machinery"
"SIE.DE",69.0434,"Diversified Machinery"
"SIE.DE",69.0531,"Diversified Machinery"
"SIE.DE",69.0724,"Diversified Machinery"
"SIE.DE",69.1403,"Diversified Machinery"
"SIE.DE",69.15,"Diversified Machinery"
"SIE.DE",69.179,"Diversified Machinery"
"SIE.DE",69.1984,"Diversified Machinery"
"SIE.DE",69.2469,"Diversified Machinery"
"SIE.DE",69.305,"Diversified Machinery"
"SIE.DE",69.3244,"Diversified Machinery"
"SIE.DE",69.3728,"Diversified Machinery"
"SIE.DE",69.3825,"Diversified Machinery"
"SIE.DE",69.4019,"Diversified Machinery"
"SIE.DE",69.431,"Diversified Machinery"
"SIE.DE",69.4407,"Diversified Machinery"
"SIE.DE",69.4794,"Diversified Machinery"
"SIE.DE",69.4988,"Diversified Machinery"
"SIE.DE",69.5182,"Diversified Machinery"
"SIE.DE",69.5279,"Diversified Machinery"
"SIE.DE",69.5473,"Diversified Machinery"
"SIE.DE",69.557,"Diversified Machinery"
"SIE.DE",69.586,"Diversified Machinery"
"SIE.DE",69.5957,"Diversified Machinery"
"SIE.DE",69.6151,"Diversified Machinery"
"SIE.DE",69.6539,"Diversified Machinery"
"SIE.DE",69.6636,"Diversified Machinery"
"SIE.DE",69.6732,"Diversified Machinery"
"SIE.DE",69.6829,"Diversified Machinery"
"SIE.DE",69.712,"Diversified Machinery"
"SIE.DE",69.7217,"Diversified Machinery"
"SIE.DE",69.7508,"Diversified Machinery"
"SIE.DE",69.7798,"Diversified Machinery"
"SIE.DE",69.7895,"Diversified Machinery"
"SIE.DE",69.8186,"Diversified Machinery"
"SIE.DE",69.838,"Diversified Machinery"
"SIE.DE",69.8477,"Diversified Machinery"
"SIE.DE",69.8961,"Diversified Machinery"
"SIE.DE",69.9058,"Diversified Machinery"
"SIE.DE",69.9543,"Diversified Machinery"
"SIE.DE",70.0124,"Diversified Machinery"
"SIE.DE",70.0221,"Diversified Machinery"
"SIE.DE",70.0318,"Diversified Machinery"
"SIE.DE",70.0415,"Diversified Machinery"
"SIE.DE",70.0899,"Diversified Machinery"
"SIE.DE",70.1093,"Diversified Machinery"
"SIE.DE",70.119,"Diversified Machinery"
"SIE.DE",70.1674,"Diversified Machinery"
"SIE.DE",70.2159,"Diversified Machinery"
"SIE.DE",70.2547,"Diversified Machinery"
"SIE.DE",70.274,"Diversified Machinery"
"SIE.DE",70.2934,"Diversified Machinery"
"SIE.DE",70.3031,"Diversified Machinery"
"SIE.DE",70.4097,"Diversified Machinery"
"SIE.DE",70.4194,"Diversified Machinery"
"SIE.DE",70.4388,"Diversified Machinery"
"SIE.DE",70.4485,"Diversified Machinery"
"SIE.DE",70.4775,"Diversified Machinery"
"SIE.DE",70.5454,"Diversified Machinery"
"SIE.DE",70.5744,"Diversified Machinery"
"SIE.DE",70.5841,"Diversified Machinery"
"SIE.DE",70.5938,"Diversified Machinery"
"SIE.DE",70.652,"Diversified Machinery"
"SIE.DE",70.6617,"Diversified Machinery"
"SIE.DE",70.6713,"Diversified Machinery"
"SIE.DE",70.681,"Diversified Machinery"
"SIE.DE",70.7004,"Diversified Machinery"
"SIE.DE",70.7295,"Diversified Machinery"
"SIE.DE",70.7489,"Diversified Machinery"
"SIE.DE",70.7682,"Diversified Machinery"
"SIE.DE",70.7876,"Diversified Machinery"
"SIE.DE",70.807,"Diversified Machinery"
"SIE.DE",70.8167,"Diversified Machinery"
"SIE.DE",70.8264,"Diversified Machinery"
"SIE.DE",70.8458,"Diversified Machinery"
"SIE.DE",70.8652,"Diversified Machinery"
"SIE.DE",70.8748,"Diversified Machinery"
"SIE.DE",70.9524,"Diversified Machinery"
"SIE.DE",70.9621,"Diversified Machinery"
"SIE.DE",71.0299,"Diversified Machinery"
"SIE.DE",71.059,"Diversified Machinery"
"SIE.DE",71.0686,"Diversified Machinery"
"SIE.DE",71.0783,"Diversified Machinery"
"SIE.DE",71.088,"Diversified Machinery"
"SIE.DE",71.1074,"Diversified Machinery"
"SIE.DE",71.1171,"Diversified Machinery"
"SIE.DE",71.1268,"Diversified Machinery"
"SIE.DE",71.1365,"Diversified Machinery"
"SIE.DE",71.1559,"Diversified Machinery"
"SIE.DE",71.1752,"Diversified Machinery"
"SIE.DE",71.2237,"Diversified Machinery"
"SIE.DE",71.2431,"Diversified Machinery"
"SIE.DE",71.2625,"Diversified Machinery"
"SIE.DE",71.2721,"Diversified Machinery"
"SIE.DE",71.3012,"Diversified Machinery"
"SIE.DE",71.3206,"Diversified Machinery"
"SIE.DE",71.369,"Diversified Machinery"
"SIE.DE",71.3787,"Diversified Machinery"
"SIE.DE",71.4078,"Diversified Machinery"
"SIE.DE",71.4175,"Diversified Machinery"
"SIE.DE",71.4272,"Diversified Machinery"
"SIE.DE",71.4369,"Diversified Machinery"
"SIE.DE",71.466,"Diversified Machinery"
"SIE.DE",71.495,"Diversified Machinery"
"SIE.DE",71.5144,"Diversified Machinery"
"SIE.DE",71.5435,"Diversified Machinery"
"SIE.DE",71.5919,"Diversified Machinery"
"SIE.DE",71.6016,"Diversified Machinery"
"SIE.DE",71.6113,"Diversified Machinery"
"SIE.DE",71.6307,"Diversified Machinery"
"SIE.DE",71.6404,"Diversified Machinery"
"SIE.DE",71.6501,"Diversified Machinery"
"SIE.DE",71.6598,"Diversified Machinery"
"SIE.DE",71.6694,"Diversified Machinery"
"SIE.DE",71.6791,"Diversified Machinery"
"SIE.DE",71.6888,"Diversified Machinery"
"SIE.DE",71.7082,"Diversified Machinery"
"SIE.DE",71.7179,"Diversified Machinery"
"SIE.DE",71.7276,"Diversified Machinery"
"SIE.DE",71.7567,"Diversified Machinery"
"SIE.DE",71.7857,"Diversified Machinery"
"SIE.DE",71.8051,"Diversified Machinery"
"SIE.DE",71.8148,"Diversified Machinery"
"SIE.DE",71.8245,"Diversified Machinery"
"SIE.DE",71.8439,"Diversified Machinery"
"SIE.DE",71.8536,"Diversified Machinery"
"SIE.DE",71.8633,"Diversified Machinery"
"SIE.DE",71.8729,"Diversified Machinery"
"SIE.DE",71.902,"Diversified Machinery"
"SIE.DE",71.9311,"Diversified Machinery"
"SIE.DE",71.9408,"Diversified Machinery"
"SIE.DE",71.9505,"Diversified Machinery"
"SIE.DE",71.9602,"Diversified Machinery"
"SIE.DE",71.9698,"Diversified Machinery"
"SIE.DE",71.9989,"Diversified Machinery"
"SIE.DE",72.0377,"Diversified Machinery"
"SIE.DE",72.0474,"Diversified Machinery"
"SIE.DE",72.0667,"Diversified Machinery"
"SIE.DE",72.0958,"Diversified Machinery"
"SIE.DE",72.1152,"Diversified Machinery"
"SIE.DE",72.154,"Diversified Machinery"
"SIE.DE",72.183,"Diversified Machinery"
"SIE.DE",72.1927,"Diversified Machinery"
"SIE.DE",72.2218,"Diversified Machinery"
"SIE.DE",72.2315,"Diversified Machinery"
"SIE.DE",72.2799,"Diversified Machinery"
"SIE.DE",72.3187,"Diversified Machinery"
"SIE.DE",72.3284,"Diversified Machinery"
"SIE.DE",72.3381,"Diversified Machinery"
"SIE.DE",72.3671,"Diversified Machinery"
"SIE.DE",72.3768,"Diversified Machinery"
"SIE.DE",72.3865,"Diversified Machinery"
"SIE.DE",72.3962,"Diversified Machinery"
"SIE.DE",72.4156,"Diversified Machinery"
"SIE.DE",72.435,"Diversified Machinery"
"SIE.DE",72.4544,"Diversified Machinery"
"SIE.DE",72.4641,"Diversified Machinery"
"SIE.DE",72.4737,"Diversified Machinery"
"SIE.DE",72.4834,"Diversified Machinery"
"SIE.DE",72.4931,"Diversified Machinery"
"SIE.DE",72.5125,"Diversified Machinery"
"SIE.DE",72.5222,"Diversified Machinery"
"SIE.DE",72.5416,"Diversified Machinery"
"SIE.DE",72.5706,"Diversified Machinery"
"SIE.DE",72.5803,"Diversified Machinery"
"SIE.DE",72.6191,"Diversified Machinery"
"SIE.DE",72.6288,"Diversified Machinery"
"SIE.DE",72.6385,"Diversified Machinery"
"SIE.DE",72.6482,"Diversified Machinery"
"SIE.DE",72.6675,"Diversified Machinery"
"SIE.DE",72.6772,"Diversified Machinery"
"SIE.DE",72.6966,"Diversified Machinery"
"SIE.DE",72.7063,"Diversified Machinery"
"SIE.DE",72.716,"Diversified Machinery"
"SIE.DE",72.7257,"Diversified Machinery"
"SIE.DE",72.7354,"Diversified Machinery"
"SIE.DE",72.7451,"Diversified Machinery"
"SIE.DE",72.7548,"Diversified Machinery"
"SIE.DE",72.7645,"Diversified Machinery"
"SIE.DE",72.7741,"Diversified Machinery"
"SIE.DE",72.7935,"Diversified Machinery"
"SIE.DE",72.8226,"Diversified Machinery"
"SIE.DE",72.8323,"Diversified Machinery"
"SIE.DE",72.871,"Diversified Machinery"
"SIE.DE",72.8807,"Diversified Machinery"
"SIE.DE",72.9389,"Diversified Machinery"
"SIE.DE",72.9873,"Diversified Machinery"
"SIE.DE",73.0067,"Diversified Machinery"
"SIE.DE",73.0164,"Diversified Machinery"
"SIE.DE",73.0358,"Diversified Machinery"
"SIE.DE",73.0842,"Diversified Machinery"
"SIE.DE",73.1036,"Diversified Machinery"
"SIE.DE",73.1133,"Diversified Machinery"
"SIE.DE",73.1521,"Diversified Machinery"
"SIE.DE",73.1618,"Diversified Machinery"
"SIE.DE",73.1714,"Diversified Machinery"
"SIE.DE",73.1811,"Diversified Machinery"
"SIE.DE",73.2005,"Diversified Machinery"
"SIE.DE",73.2102,"Diversified Machinery"
"SIE.DE",73.2199,"Diversified Machinery"
"SIE.DE",73.2296,"Diversified Machinery"
"SIE.DE",73.249,"Diversified Machinery"
"SIE.DE",73.2587,"Diversified Machinery"
"SIE.DE",73.3071,"Diversified Machinery"
"SIE.DE",73.3265,"Diversified Machinery"
"SIE.DE",73.3556,"Diversified Machinery"
"SIE.DE",73.3749,"Diversified Machinery"
"SIE.DE",73.3846,"Diversified Machinery"
"SIE.DE",73.3943,"Diversified Machinery"
"SIE.DE",73.404,"Diversified Machinery"
"SIE.DE",73.4234,"Diversified Machinery"
"SIE.DE",73.4428,"Diversified Machinery"
"SIE.DE",73.4815,"Diversified Machinery"
"SIE.DE",73.4912,"Diversified Machinery"
"SIE.DE",73.5009,"Diversified Machinery"
"SIE.DE",73.5106,"Diversified Machinery"
"SIE.DE",73.5397,"Diversified Machinery"
"SIE.DE",73.5687,"Diversified Machinery"
"SIE.DE",73.5784,"Diversified Machinery"
"SIE.DE",73.6172,"Diversified Machinery"
"SIE.DE",73.6366,"Diversified Machinery"
"SIE.DE",73.6463,"Diversified Machinery"
"SIE.DE",73.656,"Diversified Machinery"
"SIE.DE",73.6656,"Diversified Machinery"
"SIE.DE",73.685,"Diversified Machinery"
"SIE.DE",73.7335,"Diversified Machinery"
"SIE.DE",73.7626,"Diversified Machinery"
"SIE.DE",73.7819,"Diversified Machinery"
"SIE.DE",73.7916,"Diversified Machinery"
"SIE.DE",73.8304,"Diversified Machinery"
"SIE.DE",73.8595,"Diversified Machinery"
"SIE.DE",73.8885,"Diversified Machinery"
"SIE.DE",73.8982,"Diversified Machinery"
"SIE.DE",73.9079,"Diversified Machinery"
"SIE.DE",73.9564,"Diversified Machinery"
"SIE.DE",73.9757,"Diversified Machinery"
"SIE.DE",73.9854,"Diversified Machinery"
"SIE.DE",74.0339,"Diversified Machinery"
"SIE.DE",74.0533,"Diversified Machinery"
"SIE.DE",74.0726,"Diversified Machinery"
"SIE.DE",74.0823,"Diversified Machinery"
"SIE.DE",74.092,"Diversified Machinery"
"SIE.DE",74.1114,"Diversified Machinery"
"SIE.DE",74.1308,"Diversified Machinery"
"SIE.DE",74.1502,"Diversified Machinery"
"SIE.DE",74.1599,"Diversified Machinery"
"SIE.DE",74.1695,"Diversified Machinery"
"SIE.DE",74.1792,"Diversified Machinery"
"SIE.DE",74.1889,"Diversified Machinery"
"SIE.DE",74.2471,"Diversified Machinery"
"SIE.DE",74.2761,"Diversified Machinery"
"SIE.DE",74.2955,"Diversified Machinery"
"SIE.DE",74.344,"Diversified Machinery"
"SIE.DE",74.3924,"Diversified Machinery"
"SIE.DE",74.4021,"Diversified Machinery"
"SIE.DE",74.4215,"Diversified Machinery"
"SIE.DE",74.4506,"Diversified Machinery"
"SIE.DE",74.4699,"Diversified Machinery"
"SIE.DE",74.4893,"Diversified Machinery"
"SIE.DE",74.499,"Diversified Machinery"
"SIE.DE",74.5572,"Diversified Machinery"
"SIE.DE",74.6153,"Diversified Machinery"
"SIE.DE",74.6347,"Diversified Machinery"
"SIE.DE",74.6444,"Diversified Machinery"
"SIE.DE",74.6541,"Diversified Machinery"
"SIE.DE",74.6637,"Diversified Machinery"
"SIE.DE",74.6928,"Diversified Machinery"
"SIE.DE",74.7122,"Diversified Machinery"
"SIE.DE",74.7607,"Diversified Machinery"
"SIE.DE",74.7703,"Diversified Machinery"
"SIE.DE",74.7994,"Diversified Machinery"
"SIE.DE",74.8382,"Diversified Machinery"
"SIE.DE",74.8479,"Diversified Machinery"
"SIE.DE",74.8672,"Diversified Machinery"
"SIE.DE",74.8866,"Diversified Machinery"
"SIE.DE",74.9157,"Diversified Machinery"
"SIE.DE",74.9545,"Diversified Machinery"
"SIE.DE",74.9641,"Diversified Machinery"
"SIE.DE",74.9835,"Diversified Machinery"
"SIE.DE",74.9932,"Diversified Machinery"
"SIE.DE",75.032,"Diversified Machinery"
"SIE.DE",75.0417,"Diversified Machinery"
"SIE.DE",75.0514,"Diversified Machinery"
"SIE.DE",75.0707,"Diversified Machinery"
"SIE.DE",75.0901,"Diversified Machinery"
"SIE.DE",75.0998,"Diversified Machinery"
"SIE.DE",75.1386,"Diversified Machinery"
"SIE.DE",75.1676,"Diversified Machinery"
"SIE.DE",75.1773,"Diversified Machinery"
"SIE.DE",75.1967,"Diversified Machinery"
"SIE.DE",75.2064,"Diversified Machinery"
"SIE.DE",75.2161,"Diversified Machinery"
"SIE.DE",75.2452,"Diversified Machinery"
"SIE.DE",75.2839,"Diversified Machinery"
"SIE.DE",75.2936,"Diversified Machinery"
"SIE.DE",75.3227,"Diversified Machinery"
"SIE.DE",75.3711,"Diversified Machinery"
"SIE.DE",75.3808,"Diversified Machinery"
"SIE.DE",75.3905,"Diversified Machinery"
"SIE.DE",75.4196,"Diversified Machinery"
"SIE.DE",75.4293,"Diversified Machinery"
"SIE.DE",75.4777,"Diversified Machinery"
"SIE.DE",75.4874,"Diversified Machinery"
"SIE.DE",75.5068,"Diversified Machinery"
"SIE.DE",75.5359,"Diversified Machinery"
"SIE.DE",75.5456,"Diversified Machinery"
"SIE.DE",75.5649,"Diversified Machinery"
"SIE.DE",75.5843,"Diversified Machinery"
"SIE.DE",75.594,"Diversified Machinery"
"SIE.DE",75.6037,"Diversified Machinery"
"SIE.DE",75.6231,"Diversified Machinery"
"SIE.DE",75.6328,"Diversified Machinery"
"SIE.DE",75.6522,"Diversified Machinery"
"SIE.DE",75.6715,"Diversified Machinery"
"SIE.DE",75.6909,"Diversified Machinery"
"SIE.DE",75.7103,"Diversified Machinery"
"SIE.DE",75.72,"Diversified Machinery"
"SIE.DE",75.7491,"Diversified Machinery"
"SIE.DE",75.7684,"Diversified Machinery"
"SIE.DE",75.7781,"Diversified Machinery"
"SIE.DE",75.7975,"Diversified Machinery"
"SIE.DE",75.846,"Diversified Machinery"
"SIE.DE",75.8557,"Diversified Machinery"
"SIE.DE",75.8653,"Diversified Machinery"
"SIE.DE",75.875,"Diversified Machinery"
"SIE.DE",75.9138,"Diversified Machinery"
"SIE.DE",75.9235,"Diversified Machinery"
"SIE.DE",75.9622,"Diversified Machinery"
"SIE.DE",75.9719,"Diversified Machinery"
"SIE.DE",75.9816,"Diversified Machinery"
"SIE.DE",75.9913,"Diversified Machinery"
"SIE.DE",76.001,"Diversified Machinery"
"SIE.DE",76.0107,"Diversified Machinery"
"SIE.DE",76.0204,"Diversified Machinery"
"SIE.DE",76.0592,"Diversified Machinery"
"SIE.DE",76.0785,"Diversified Machinery"
"SIE.DE",76.0882,"Diversified Machinery"
"SIE.DE",76.1561,"Diversified Machinery"
"SIE.DE",76.1754,"Diversified Machinery"
"SIE.DE",76.1851,"Diversified Machinery"
"SIE.DE",76.2045,"Diversified Machinery"
"SIE.DE",76.2336,"Diversified Machinery"
"SIE.DE",76.282,"Diversified Machinery"
"SIE.DE",76.3208,"Diversified Machinery"
"SIE.DE",76.3402,"Diversified Machinery"
"SIE.DE",76.3983,"Diversified Machinery"
"SIE.DE",76.408,"Diversified Machinery"
"SIE.DE",76.4468,"Diversified Machinery"
"SIE.DE",76.4758,"Diversified Machinery"
"SIE.DE",76.4952,"Diversified Machinery"
"SIE.DE",76.5049,"Diversified Machinery"
"SIE.DE",76.5243,"Diversified Machinery"
"SIE.DE",76.5437,"Diversified Machinery"
"SIE.DE",76.5534,"Diversified Machinery"
"SIE.DE",76.6503,"Diversified Machinery"
"SIE.DE",76.6696,"Diversified Machinery"
"SIE.DE",76.6793,"Diversified Machinery"
"SIE.DE",76.6987,"Diversified Machinery"
"SIE.DE",76.7084,"Diversified Machinery"
"SIE.DE",76.7375,"Diversified Machinery"
"SIE.DE",76.7762,"Diversified Machinery"
"SIE.DE",76.7859,"Diversified Machinery"
"SIE.DE",76.7956,"Diversified Machinery"
"SIE.DE",76.8053,"Diversified Machinery"
"SIE.DE",76.8247,"Diversified Machinery"
"SIE.DE",76.8344,"Diversified Machinery"
"SIE.DE",76.8441,"Diversified Machinery"
"SIE.DE",76.8538,"Diversified Machinery"
"SIE.DE",76.9119,"Diversified Machinery"
"SIE.DE",76.9216,"Diversified Machinery"
"SIE.DE",77.0088,"Diversified Machinery"
"SIE.DE",77.0282,"Diversified Machinery"
"SIE.DE",77.0379,"Diversified Machinery"
"SIE.DE",77.0573,"Diversified Machinery"
"SIE.DE",77.096,"Diversified Machinery"
"SIE.DE",77.1057,"Diversified Machinery"
"SIE.DE",77.1154,"Diversified Machinery"
"SIE.DE",77.1348,"Diversified Machinery"
"SIE.DE",77.1542,"Diversified Machinery"
"SIE.DE",77.1638,"Diversified Machinery"
"SIE.DE",77.1929,"Diversified Machinery"
"SIE.DE",77.2026,"Diversified Machinery"
"SIE.DE",77.2317,"Diversified Machinery"
"SIE.DE",77.2414,"Diversified Machinery"
"SIE.DE",77.2801,"Diversified Machinery"
"SIE.DE",77.2995,"Diversified Machinery"
"SIE.DE",77.3189,"Diversified Machinery"
"SIE.DE",77.3383,"Diversified Machinery"
"SIE.DE",77.3673,"Diversified Machinery"
"SIE.DE",77.4255,"Diversified Machinery"
"SIE.DE",77.4546,"Diversified Machinery"
"SIE.DE",77.4836,"Diversified Machinery"
"SIE.DE",77.5127,"Diversified Machinery"
"SIE.DE",77.5321,"Diversified Machinery"
"SIE.DE",77.5418,"Diversified Machinery"
"SIE.DE",77.5708,"Diversified Machinery"
"SIE.DE",77.5999,"Diversified Machinery"
"SIE.DE",77.6096,"Diversified Machinery"
"SIE.DE",77.6193,"Diversified Machinery"
"SIE.DE",77.7162,"Diversified Machinery"
"SIE.DE",77.784,"Diversified Machinery"
"SIE.DE",77.8228,"Diversified Machinery"
"SIE.DE",77.8422,"Diversified Machinery"
"SIE.DE",77.8519,"Diversified Machinery"
"SIE.DE",78.0069,"Diversified Machinery"
"SIE.DE",78.0166,"Diversified Machinery"
"SIE.DE",78.0941,"Diversified Machinery"
"SIE.DE",78.1038,"Diversified Machinery"
"SIE.DE",78.15,"Diversified Machinery"
"SIE.DE",78.1813,"Diversified Machinery"
"SIE.DE",78.2007,"Diversified Machinery"
"SIE.DE",78.2298,"Diversified Machinery"
"SIE.DE",78.2879,"Diversified Machinery"
"SIE.DE",78.317,"Diversified Machinery"
"SIE.DE",78.3364,"Diversified Machinery"
"SIE.DE",78.3654,"Diversified Machinery"
"SIE.DE",78.3751,"Diversified Machinery"
"SIE.DE",78.4527,"Diversified Machinery"
"SIE.DE",78.472,"Diversified Machinery"
"SIE.DE",78.4914,"Diversified Machinery"
"SIE.DE",78.5496,"Diversified Machinery"
"SIE.DE",78.5689,"Diversified Machinery"
"SIE.DE",78.5786,"Diversified Machinery"
"SIE.DE",78.5883,"Diversified Machinery"
"SIE.DE",78.59,"Diversified Machinery"
"SIE.DE",78.62,"Diversified Machinery"
"SIE.DE",78.6271,"Diversified Machinery"
"SIE.DE",78.6368,"Diversified Machinery"
"SIE.DE",78.6465,"Diversified Machinery"
"SIE.DE",78.7046,"Diversified Machinery"
"SIE.DE",78.7143,"Diversified Machinery"
"SIE.DE",78.7337,"Diversified Machinery"
"SIE.DE",78.7434,"Diversified Machinery"
"SIE.DE",78.7724,"Diversified Machinery"
"SIE.DE",78.7918,"Diversified Machinery"
"SIE.DE",78.8112,"Diversified Machinery"
"SIE.DE",78.82,"Diversified Machinery"
"SIE.DE",78.8403,"Diversified Machinery"
"SIE.DE",78.85,"Diversified Machinery"
"SIE.DE",78.8693,"Diversified Machinery"
"SIE.DE",78.879,"Diversified Machinery"
"SIE.DE",78.9081,"Diversified Machinery"
"SIE.DE",78.94,"Diversified Machinery"
"SIE.DE",78.9759,"Diversified Machinery"
"SIE.DE",79,"Diversified Machinery"
"SIE.DE",79.0147,"Diversified Machinery"
"SIE.DE",79.03,"Diversified Machinery"
"SIE.DE",79.0825,"Diversified Machinery"
"SIE.DE",79.1019,"Diversified Machinery"
"SIE.DE",79.1407,"Diversified Machinery"
"SIE.DE",79.15,"Diversified Machinery"
"SIE.DE",79.1504,"Diversified Machinery"
"SIE.DE",79.1891,"Diversified Machinery"
"SIE.DE",79.2279,"Diversified Machinery"
"SIE.DE",79.23,"Diversified Machinery"
"SIE.DE",79.2957,"Diversified Machinery"
"SIE.DE",79.3151,"Diversified Machinery"
"SIE.DE",79.33,"Diversified Machinery"
"SIE.DE",79.3539,"Diversified Machinery"
"SIE.DE",79.46,"Diversified Machinery"
"SIE.DE",79.4604,"Diversified Machinery"
"SIE.DE",79.4895,"Diversified Machinery"
"SIE.DE",79.538,"Diversified Machinery"
"SIE.DE",79.5477,"Diversified Machinery"
"SIE.DE",79.55,"Diversified Machinery"
"SIE.DE",79.5961,"Diversified Machinery"
"SIE.DE",79.6446,"Diversified Machinery"
"SIE.DE",79.6543,"Diversified Machinery"
"SIE.DE",79.6639,"Diversified Machinery"
"SIE.DE",79.6736,"Diversified Machinery"
"SIE.DE",79.68,"Diversified Machinery"
"SIE.DE",79.7027,"Diversified Machinery"
"SIE.DE",79.7221,"Diversified Machinery"
"SIE.DE",79.7415,"Diversified Machinery"
"SIE.DE",79.7996,"Diversified Machinery"
"SIE.DE",79.8577,"Diversified Machinery"
"SIE.DE",79.86,"Diversified Machinery"
"SIE.DE",79.8965,"Diversified Machinery"
